Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
my_finni_friend6_20a12f94	fin	Anyway, uh, this is a really nice surprise! Thank you so much!	game/my_finni_friend.rpy	1905	fin "[what]"
my_finni_friend6_5f206dbe	fin	But... uh... why are you giving this to me out of the blue—?	game/my_finni_friend.rpy	1908	fin "[what]"
my_finni_friend6_b23e941b	masc	AHA!! I've got you NOW, Laxi!!! Shame on you for bothering Finni and Eirene right now!	game/my_finni_friend.rpy	1912	masc "[what]"
my_finni_friend6_a9545d20	lax	You are too late, Mascula. My mission was already successful. Heh heh.	game/my_finni_friend.rpy	1916	lax "[what]"
my_finni_friend6_028fca1a	masc	Sigh... Laxi, you're so selfish sometimes...	game/my_finni_friend.rpy	1920	masc "[what]"
my_finni_friend6_43e2c620	masc	...Well, since she's already ruined the mood, I may as well give you MY gift...	game/my_finni_friend.rpy	1923	masc "[what]"
my_finni_friend6_aeb61c91	fin	Wait, YOU have something for me too?	game/my_finni_friend.rpy	1927	fin "[what]"
my_finni_friend6_7422700d	masc	Well, yeah. It's probably not as good as Laxi's, but I got you a new whetstone for your axe.	game/my_finni_friend.rpy	1931	masc "[what]"
my_finni_friend6_1fe9f0f9	masc	It's... well, it's not much, but it should last a while. And I laser-engraved your name on it!	game/my_finni_friend.rpy	1932	masc "[what]"
my_finni_friend6_fde04489	masc	...Oh! And Chelle had somewhere else she needed to be, but... she said I should give this to you, too.	game/my_finni_friend.rpy	1935	masc "[what]"
my_finni_friend6_b77bca5b	masc	Apparently it's a module that can apply extra torque to your wheel engines for ascending steep slopes.	game/my_finni_friend.rpy	1936	masc "[what]"
my_finni_friend6_11d5a320	fin	Whoa, this is really cool! And my old whetstone's been a dud for ages; I really needed this! Thanks!	game/my_finni_friend.rpy	1940	fin "[what]"
my_finni_friend6_15dabb42	fin	...Wait, hold up! Why is everybody suddenly giving me stuff??	game/my_finni_friend.rpy	1943	fin "[what]"
my_finni_friend6_291cabb7	masc	Wait, Eirene, you still haven't told her? I assumed that you cancelled because she didn't like it for some reason.	game/my_finni_friend.rpy	1947	masc "[what]"
my_finni_friend6_a40df72b	masc	...Urgh, Laxi!! Look what you've done now! Earlier you almost ruined Eirene's present, and now THIS!	game/my_finni_friend.rpy	1950	masc "[what]"
my_finni_friend6_c7e4267c	lax	...But under the circumstances, I believe YOUR present is what led to the current line of questioning, affirmative?	game/my_finni_friend.rpy	1954	lax "[what]"
my_finni_friend6_ee02cba2	masc	...Arghh!!! You're right!!! I'm sorry, Eirene!	game/my_finni_friend.rpy	1958	masc "[what]"
my_finni_friend6_2e3d92f4	masc	...Hey, wait! You're just trying to distract me from how mad I am at you! Laxi!!!	game/my_finni_friend.rpy	1961	masc "[what]"
my_finni_friend6_dddde947	masc	I mean, do you see anyone ELSE running up the hill to deliver presents?	game/my_finni_friend.rpy	1962	masc "[what]"
my_finni_friend6_120342ee	kar	AHA!!! So you and Eirene were hiding out here!!! Thank goodness my dogged pursuit of justice has heightened my senses!!!	game/my_finni_friend.rpy	1969	kar "[what]"
my_finni_friend6_3bfc4be9	masc	...I stand corrected...	game/my_finni_friend.rpy	1973	masc "[what]"
my_finni_friend6_487339fe	kar	You see, when the party was cancelled, I was quite distraught.	game/my_finni_friend.rpy	1977	kar "[what]"
my_finni_friend6_0628f511	kar	Not being able to reward a member of the Elite Justice Search on her special day would be a miscarriage of JUSTICE!!!	game/my_finni_friend.rpy	1978	kar "[what]"
my_finni_friend6_b65eef84	masc	Psst! Karl! 'ix-nay' on the 'arty-pay!' ...Karl?!	game/my_finni_friend.rpy	1982	masc "[what]"
my_finni_friend6_f7858640	kar	So I decided that, in order for justice to prevail, I would simply have to bring the celebration to her!!! The others are already on their way!!!	game/my_finni_friend.rpy	1986	kar "[what]"
my_finni_friend6_8e7a59d3	eir	Oh, no, please tell me you didn't! I thought I said...!	game/my_finni_friend.rpy	1990	eir "[what]"
my_finni_friend6_6d4cfceb	eir	...Urgh, I'm sorry Finni, I KNOW you wanted alone time with me, so I tried to call things off...	game/my_finni_friend.rpy	1993	eir "[what]"
my_finni_friend6_d4496abe	eir	...but it looks like my earlier actions are catching up with me... I'm so embarrassed...	game/my_finni_friend.rpy	1994	eir "[what]"
my_finni_friend6_404226bf	fin	Hang on, I'm REALLY confused now!! What the heck is going on, and why does everybody keep giving me gifts and mentioning some kind of "party?"	game/my_finni_friend.rpy	1998	fin "[what]"
my_finni_friend6_458ec1da	linu	Hey guys, hope I'm not late or anything. I really got thrown for a loop when Karl told me the party was moved.	game/my_finni_friend.rpy	2002	linu "[what]"
my_finni_friend6_f124a910	luc	Hey, Mascula! Thanks for inviting me to this! Come to think of it, I should throw one of these for YOU next year!	game/my_finni_friend.rpy	2005	luc "[what]"
my_finni_friend6_25365317	luc	Plus, with more notice, I'll be able to get a better gift than apples...	game/my_finni_friend.rpy	2007	luc "[what]"
my_finni_friend6_0f04d87d	vchel	As far as I'm concerned, your presence ALONE is already enough of a gift, my sweet Luccy!!!	game/my_finni_friend.rpy	2010	vchel "[what]"
my_finni_friend6_bdcb1492	elly	(pant) I'm SO sorry, Eirene! (pant) I EXPLICITLY told everyone NOT to bother you guys, but they all immediately dashed off!! (pant)	game/my_finni_friend.rpy	2014	elly "[what]"
my_finni_friend6_5c7858fc	elly	It was a foolhardly mistake to tell them where you were going... (sigh)	game/my_finni_friend.rpy	2015	elly "[what]"
my_finni_friend6_4e3ee5a4	ale	...Hey, Finni. Sorry to intrude.	game/my_finni_friend.rpy	2019	ale "[what]"
my_finni_friend6_6b58b0fd	eir	Don't worry, Elly, you were a lot of help earlier. I'm just reaping what I sowed...	game/my_finni_friend.rpy	2023	eir "[what]"
my_finni_friend6_12400f11	eir	Although I'm sad Finni's the one who had to pay the cost... Back then, I didn't realize she just wanted was some time with me, and so the plans fell apart.	game/my_finni_friend.rpy	2024	eir "[what]"
my_finni_friend6_359f77e2	fin	Uhhh, Eirene? Can you PLEASE explain what's going on?? Why did you get all these people together?	game/my_finni_friend.rpy	2028	fin "[what]"
my_finni_friend6_98f14a70	fin	I thought today was just about friendship and relationships in general. But this is more specific, like...	game/my_finni_friend.rpy	2029	fin "[what]"
my_finni_friend6_a53be300	lat	Back when I was alone, I never would have thought that there would be people who cared enough about me to throw me a surprise party like this with so many guests.	game/my_finni_friend.rpy	2035	lat "[what]"
my_finni_friend6_cfaffd07	fin	(!)	game/my_finni_friend.rpy	2039	fin "[what]"
my_finni_friend6_c870f704	eir	Ah, yes. Well... I can't keep it a secret any longer, I suppose.	game/my_finni_friend.rpy	2044	eir "[what]"
my_finni_friend6_840a02f0	eir	Finni, I'm sorry I didn't realize how important your plans for today were to you. I was shortsighted, and I clearly caused you a lot of worry...	game/my_finni_friend.rpy	2048	eir "[what]"
my_finni_friend6_1cf17cc7	eir	...But... well, it was all because, in my mind, there was something even more important to celebrate today.	game/my_finni_friend.rpy	2051	eir "[what]"
my_finni_friend6_a4a8d415	eir	It's... well... the day I put that damaged core into your chassis, and you first came into existence as YOU.	game/my_finni_friend.rpy	2052	eir "[what]"
my_finni_friend6_5d8cf356	fin	It’s true that I’m not as capable as her original Finni—THAT Finni disappeared a thousand-some years ago when Eirene implanted her damaged heart into me.	game/my_finni_friend.rpy	2057	fin "[what]"
my_finni_friend6_fced00ff	fin	And… that happened on this exact date. The fourteenth of the second month of the year. The day I replaced her friend…	game/my_finni_friend.rpy	2058	fin "[what]"
my_finni_friend6_4521f4be	fin	Wait! So that means...	game/my_finni_friend.rpy	2063	fin "[what]"
my_finni_friend6_9cf3f937	kar	Well, I think we have enough people here, so let's all say it on the count of three, everyone! One...!	game/my_finni_friend.rpy	2067	kar "[what]"
my_finni_friend6_a3e8260f	fin	...OH! Hang on, so when you took me off patrol duty today—!	game/my_finni_friend.rpy	2071	fin "[what]"
my_finni_friend6_c8840a0e	lat	I mean, you all gave me such perfect gifts! And Pia even took care of my chores today so I didn't have to worry about them!	game/my_finni_friend.rpy	2075	lat "[what]"
my_finni_friend6_60a7a3a9	vchel	...Two..!	game/my_finni_friend.rpy	2079	vchel "[what]"
my_finni_friend6_33debf6c	eir	See... that one time, Lathna said she didn't feel like she was someone worth celebrating before.	game/my_finni_friend.rpy	2083	eir "[what]"
my_finni_friend6_7a64b651	eir	But, according to her, having a party with all her friends helped her realize she was valued. And...	game/my_finni_friend.rpy	2084	eir "[what]"
my_finni_friend6_eb2652bf	eir	...well, there's nobody who deserves to be celebrated more than you, Finni! And I'm SO glad you're here with me!	game/my_finni_friend.rpy	2086	eir "[what]"
my_finni_friend6_37d53d72	eir	So, well...!	game/my_finni_friend.rpy	2087	eir "[what]"
my_finni_friend6_3706788c	lax	...Three!	game/my_finni_friend.rpy	2091	lax "[what]"
my_finni_friend6_6ac249af	everyone	HAPPY BIRTHDAY, FINNI!!!	game/my_finni_friend.rpy	2094	everyone "[what]"
my_finni_friend6_cfaffd07_1	fin	(!)	game/my_finni_friend.rpy	2099	fin "[what]"
my_finni_friend6_1f39be9f_1	fin	...	game/my_finni_friend.rpy	2103	fin "[what]"
my_finni_friend6_1f39be9f_2	fin	...	game/my_finni_friend.rpy	2106	fin "[what]"
my_finni_friend6_2608869d	fin	I... I don't know what to say...	game/my_finni_friend.rpy	2111	fin "[what]"
my_finni_friend6_014d94e0	fin	...Thank you, Eirene! Thank you everyone!!!	game/my_finni_friend.rpy	2112	fin "[what]"
my_finni_friend6_101cf874	fin	I... I'm gonna start bawling here, but... I've never had anybody throw a big celebration for me like this before!	game/my_finni_friend.rpy	2114	fin "[what]"
my_finni_friend6_79c843dd	fin	I... Wow, I didn't know you all cared about me this much! Uh... I feel so overwhelmed!!! I have no clue what to say here!	game/my_finni_friend.rpy	2115	fin "[what]"
my_finni_friend6_796dcdf7	eir	You don't NEED to say anything! Or do anything! We're here for YOU, Finni, just the way you are!	game/my_finni_friend.rpy	2119	eir "[what]"
my_finni_friend6_39463bd5	fin	...Thanks so much for doing this for me, Eirene.	game/my_finni_friend.rpy	2122	fin "[what]"
my_finni_friend6_334e5a6f	fin	...Man, I was REALLY confused, though!	game/my_finni_friend.rpy	2123	fin "[what]"
my_finni_friend6_77e15040	elly	Well, it looks like everything worked out in the end after all!	game/my_finni_friend.rpy	2129	elly "[what]"
my_finni_friend6_6e40d1c1	elly	...Although I can't help but feel like we're still forgetting something...	game/my_finni_friend.rpy	2131	elly "[what]"
my_finni_friend6_56b8c1fb	cle	THERE YOU ARE, YOU HOOLIGANS!!!	game/my_finni_friend.rpy	2136	cle "[what]"
my_finni_friend6_bdbaba50	eir	...Oh dear...	game/my_finni_friend.rpy	2139	eir "[what]"
my_finni_friend6_1b4fe38d	cle	I SPENT TWO HOURS PAINSTAKINGLY BAKING AND ICING THIS CAKE, AND THEN YOU ALL CANCEL AT THE LAST MINUTE?!?	game/my_finni_friend.rpy	2147	cle "[what]"
my_finni_friend6_fe1cf6de	cle	I DON'T THINK SO!!! FINNI IS GETTING THIS CAKE WHETHER SHE WANTS IT OR NOT!!!	game/my_finni_friend.rpy	2148	cle "[what]"
my_finni_friend6_35ee91fb	fin	Uh oh, Cleo, watch where you're waving that fork—!	game/my_finni_friend.rpy	2152	fin "[what]"
my_finni_friend6_cfaffd07_2	fin	(!)	game/my_finni_friend.rpy	2159	fin "[what]"
my_finni_friend6_cb417801	fin	(!!!!!!)	game/my_finni_friend.rpy	2165	fin "[what]"
my_finni_friend6_52781a31	fin	“—HOLY CIRCUIT BOARDS, I CAN {u}TASTE{/u} IT!!! AND IT’S AMAZING!!!	game/my_finni_friend.rpy	2171	fin "[what]"
my_finni_friend6_c9dc864e	fin	OH MY GOSH, WHAT *IS* THIS?!? IT’S LIKE MY CHEMICAL ANALYSIS PALETTE IS RIDING ALONG THE SURFACE OF A MANDELBROT RAINBOW WRAPPED IN PUPPIES AND ROLLER SKATES!!!	game/my_finni_friend.rpy	2174	fin "[what]"
my_finni_friend6_0cbca00e	elly	THAT is what chocolate tastes like. …Or, more specifically, how I experienced it about an hour ago.	game/my_finni_friend.rpy	2182	elly "[what]"
my_finni_friend6_577c9c39	eir	Maybe you forgot about it because it was just an offhand comment, but... I wanted to make your wish come true for your birthday...	game/my_finni_friend.rpy	2186	eir "[what]"
my_finni_friend6_25035abb	fin	In any case, that cake DOES look really good. I’ve heard chocolate tastes great.	game/my_finni_friend.rpy	2190	fin "[what]"
my_finni_friend6_0d764ccf	fin	…Not that I’ll ever know… It’s a shame, I guess.	game/my_finni_friend.rpy	2192	fin "[what]"
my_finni_friend6_3818d3a2	cle	Yes, and with the late notice Eirene gave me, you're lucky it even happened at all! Hmph!	game/my_finni_friend.rpy	2196	cle "[what]"
my_finni_friend6_79675794	cle	To think you would make me bake an entire cake on rush order, and then completely abandon it... so rude!	game/my_finni_friend.rpy	2198	cle "[what]"
my_finni_friend6_4c9d6930	cle	...But it's the first time I've baked for an android, so that was... still a rewarding challenge, in its own right...	game/my_finni_friend.rpy	2200	cle "[what]"
my_finni_friend6_431a1cdd	cle	...And... I suppose that Finni DID recieve it in the end, so there's no harm done...	game/my_finni_friend.rpy	2201	cle "[what]"
my_finni_friend6_e0ca6d35	fin	...Wait... So... So THAT'S what you and Eirene were doing earlier with the chocolate?!	game/my_finni_friend.rpy	2205	fin "[what]"
my_finni_friend6_164109a1	fin	And... you were recording her physiological responses with electrodes!	game/my_finni_friend.rpy	2206	fin "[what]"
my_finni_friend6_7d438a19	fin	OH MY GOSH, EVERYTHING MAKES SENSE NOW!!! SHE GAVE YOU {u}MY{/u} CHOCOLATE SO YOU COULD RECORD THE FLAVOR FOR {u}ME{/u}!!!	game/my_finni_friend.rpy	2208	fin "[what]"
my_finni_friend6_8b0fa517	elly	Wait, you SAW ME IN A SWIMSUIT?!?!? OH, BY THE GODDESS, I'M GOING TO DIE OF EMBARRASSMENT!!!	game/my_finni_friend.rpy	2212	elly "[what]"
my_finni_friend6_0175416f	elly	W-Was there anyone else watching!?! Did—Did you see anyone in the hallway!?!	game/my_finni_friend.rpy	2213	elly "[what]"
my_finni_friend6_aaa032cd	elly	A holy paladin in a state of undress like that! I can’t even imagine what VILE things people would assume about me!	game/my_finni_friend.rpy	2214	elly "[what]"
my_finni_friend6_c2242d4d	elly	...A-Anyway, if you’ll excuse me, I simply must go find the Prince!	game/my_finni_friend.rpy	2220	elly "[what]"
my_finni_friend6_aeaca1db	elly	I have… (ahem) something I need to deliver to him by the end of the day, and it is already quite late!...	game/my_finni_friend.rpy	2222	elly "[what]"
my_finni_friend6_276f93a1	ale	(sigh) ...Indeed. Come, I will accompany you...	game/my_finni_friend.rpy	2226	ale "[what]"
my_finni_friend6_fcdd415e	ranz	Bad news, everyone! We've got serious trouble!!!	game/my_finni_friend.rpy	2232	ranz "[what]"
my_finni_friend6_e6c1c21d	ranz	The boss just fled the castle on Midgardsormr's back!!!	game/my_finni_friend.rpy	2233	ranz "[what]"
my_finni_friend7_e6c1c21d	ranz	The boss just fled the castle on Midgardsormr's back!!!	game/my_finni_friend.rpy	2258	ranz "[what]"
my_finni_friend7_1f23e2fc	elly	Wait... WHAT?!?	game/my_finni_friend.rpy	2263	elly "[what]"
my_finni_friend7_804a95a2	ale	Is the prince in danger??	game/my_finni_friend.rpy	2267	ale "[what]"
my_finni_friend7_09e1df16	ranz	Well, emotional danger, at least! See, I dunno how this coulda happened, but...	game/my_finni_friend.rpy	2271	ranz "[what]"
my_finni_friend7_8f760ee7	ranz	Ol' Mym went absolutely nuts after reading some love letter. And... she said it was from the boss!	game/my_finni_friend.rpy	2277	ranz "[what]"
my_finni_friend7_f30e8f50	ranz	She's all hot-and-bothered now... and not just because she's the Flamewyrm!	game/my_finni_friend.rpy	2281	ranz "[what]"
my_finni_friend7_57a48213	elly	(!)	game/my_finni_friend.rpy	2285	elly "[what]"
my_finni_friend7_3ba99188	ranz	A-Anyway, she started chasin' him down, and... well, one thing led to another, and Euden had to beg Midgardsormr for an emergency getaway!	game/my_finni_friend.rpy	2289	ranz "[what]"
my_finni_friend7_0d6d36ab	ranz	They’re probably already a mile south o' here, with Brunhilda in hot pursuit—literally!!	game/my_finni_friend.rpy	2290	ranz "[what]"
my_finni_friend7_4d0215d4	elly	But… that’s crazy!!! We all know His Highness would never write a love letter to ANYONE!!! He's CLUELESS with women!!!	game/my_finni_friend.rpy	2294	elly "[what]"
my_finni_friend7_a2328be1	elly	W-Was this a prank or something?? That's it, it's gotta be a prank!!	game/my_finni_friend.rpy	2295	elly "[what]"
my_finni_friend7_b9690fef	fin	No kidding?! Wow, that’s SUPER weird!	game/my_finni_friend.rpy	2299	fin "[what]"
my_finni_friend7_e952a5ca	ranz	I dunno—it’s in his handwriting, though! Look right here! It's got his signature and everythin'!!	game/my_finni_friend.rpy	2303	ranz "[what]"
my_finni_friend7_1a7824ca	ranz	You’d need, like, MACHINE-level precision to make a forgery THIS convincin'!	game/my_finni_friend.rpy	2304	ranz "[what]"
my_finni_friend7_b2d3bbf3	ale	(!)	game/my_finni_friend.rpy	2310	ale "[what]"
my_finni_friend7_476c9978	elly	L-Let me see that letter!!!	game/my_finni_friend.rpy	2314	elly "[what]"
my_finni_friend7_4d37fe1a	elly	Th...This is HORRIBLE!!! I-I refuse to believe this! The Prince would NEVER...	game/my_finni_friend.rpy	2324	elly "[what]"
my_finni_friend7_566dc6db	elly	But... this is undeniably in his hand!!! He must have...	game/my_finni_friend.rpy	2325	elly "[what]"
my_finni_friend7_98d8d661	elly	B-But the contents of this letter are so...!!	game/my_finni_friend.rpy	2327	elly "[what]"
my_finni_friend7_36d1fbdb	elly	OHHH, BY THE GODDESS, THIS IS TOO MUCH!!! There's NO WAY His Highness's hand could have ever penned such... romantic...!!!	game/my_finni_friend.rpy	2329	elly "[what]"
my_finni_friend7_d5fd4ba4	elly	I... and I was planning to give him... But if he truly feels this way... AUGHHH!! WHAT'S GOING ON!?!?!?	game/my_finni_friend.rpy	2331	elly "[what]"
my_finni_friend7_cab4248c	fin	Well, that's unfortunate. At this rate, it sounds like Euden'll be tied up for… approximately the rest of the evening, if I had to guess?	game/my_finni_friend.rpy	2335	fin "[what]"
my_finni_friend7_91b2708e	fin	Total bummer... I suppose Elly’s gonna have to figure out some OTHER way to spend the rest of today, then…	game/my_finni_friend.rpy	2336	fin "[what]"
my_finni_friend7_03ed4cd1	ale	(Don't tell me... after our conversation, she...!)	game/my_finni_friend.rpy	2345	ale "[what]"
my_finni_friend7_c05ebc86	eir	Oh dear... Elisanne, you look agitated and unwell. This must be a shock, especially after you did so much to help with Finni's birthday.	game/my_finni_friend.rpy	2349	eir "[what]"
my_finni_friend7_05f68a32	eir	Perhaps you should go sit down somewhere and rest. You've certainly earned a break...	game/my_finni_friend.rpy	2350	eir "[what]"
my_finni_friend7_91a93213	elly	Yes, I… That sounds like a splendid idea…	game/my_finni_friend.rpy	2354	elly "[what]"
my_finni_friend7_27cbaa25	ale	...	game/my_finni_friend.rpy	2358	ale "[what]"
my_finni_friend7_cf53bb89	ale	…Allow me to accompany you, Elly. Someone should be there to… ensure your safety.	game/my_finni_friend.rpy	2360	ale "[what]"
my_finni_friend7_8f7cf19b	ranz	Uh... don't you guys think we should do something about the boss? I certainly wouldn't wanna be in his position...	game/my_finni_friend.rpy	2364	ranz "[what]"
my_finni_friend7_2c012fc5	luc	Uh, well... it's not like any of us can fly, right? It's kind of out of our hands at this point.	game/my_finni_friend.rpy	2368	luc "[what]"
my_finni_friend7_24f87d5b	luc	Plus... Midgardsormr's probably the fastest dragon around. So... I'm sure he has it covered, right...? Ahaha...	game/my_finni_friend.rpy	2369	luc "[what]"
my_finni_friend7_9a047fbd	luc	And... Mym cares about Euden more than life itself. It's not like she'd actually hurt him...	game/my_finni_friend.rpy	2370	luc "[what]"
my_finni_friend7_01619e38	luc	...probably...	game/my_finni_friend.rpy	2372	luc "[what]"
my_finni_friend7_76642bea	luc	So, er... I think Euden probably wouldn't want us to stress at this point. He can handle it.	game/my_finni_friend.rpy	2377	luc "[what]"
my_finni_friend7_05a34f64	luc	...Oh! Speaking of... Here, have some cake and relax, big guy! It's Finni's birthday today, after all!	game/my_finni_friend.rpy	2379	luc "[what]"
my_finni_friend7_140565f6	ranz	...Yeah, yer probably right. Plus, negotiatin' with the fairer sex is just one o' the rungs on the ladder to manhood.	game/my_finni_friend.rpy	2389	ranz "[what]"
my_finni_friend7_abc65c8c	ranz	Heh, the boss sure is growin' up fast... Hope he has more luck in love than I did.	game/my_finni_friend.rpy	2390	ranz "[what]"
my_finni_friend7_bf4aeb6f	ranz	Plus, this cake looks mighty tasty... Don't mind if I do—	game/my_finni_friend.rpy	2392	ranz "[what]"
my_finni_friend7_08376084	cle	ONE slice. You get ONE slice, Ranzal. ...And the same goes for you, Luca.	game/my_finni_friend.rpy	2396	cle "[what]"
my_finni_friend7_7f415150	ranz	Ugh, yeah, yeah... —Hey! You call that a "slice?" It's practically paper-thin!	game/my_finni_friend.rpy	2400	ranz "[what]"
my_finni_friend7_9bb67108	luc	Yeah, Cleo, we're growing guys who need some calories! Cut us some slack!	game/my_finni_friend.rpy	2404	luc "[what]"
my_finni_friend7_527e1e7d	vchel	No way, you CAN'T, Luccy! I've portioned out your food today to make sure you'll fit in the wedding tuxedo I picked out!	game/my_finni_friend.rpy	2408	vchel "[what]"
my_finni_friend7_e85a1547	vchel	And where is Hildegarde?!? She said she'd be here so we could get married right on the hilltop!!	game/my_finni_friend.rpy	2410	vchel "[what]"
my_finni_friend7_9f6d6596	luc	Oh, geez... Hey, Chelsea, I hate to break it to you, but...	game/my_finni_friend.rpy	2414	luc "[what]"
my_finni_friend7_db0dbd35	eir	Well... it's a lot livelier than you were probably hoping, but... is this a decent birthday party?	game/my_finni_friend.rpy	2434	eir "[what]"
my_finni_friend7_4a7b75f1	fin	O-Of course!!! Are you kidding?! I just wish I'd known what was going on. If you'd told me, I wouldn't have been acting all paranoid today!	game/my_finni_friend.rpy	2438	fin "[what]"
my_finni_friend7_b1951ef5	eir	Well... I thought birthday parties were supposed to be surprises. And... if you hadn't been acting all paranoid, I wouldn't have worried so much about you!	game/my_finni_friend.rpy	2442	eir "[what]"
my_finni_friend7_40b65986	fin	Well, if you weren't so WORRIED, I wouldn't have been trying to IMPRESS you so hard—!	game/my_finni_friend.rpy	2446	fin "[what]"
my_finni_friend7_940b873c	fin	—Pfft!	game/my_finni_friend.rpy	2448	fin "[what]"
my_finni_friend7_f045dd99	fin	...BAHAHAHAHA!!!	game/my_finni_friend.rpy	2451	fin "[what]"
my_finni_friend7_2e7278d7	eir	Finni? What are you suddenly laughing about?	game/my_finni_friend.rpy	2455	eir "[what]"
my_finni_friend7_24483169	fin	Because, I just realized—our insecurities spin out of control because they totally feed INTO each other!!!	game/my_finni_friend.rpy	2459	fin "[what]"
my_finni_friend7_464043e1	fin	In other words, we're a pair of supercomputers (snicker)... who didn't notice a basic NEGATIVE FEEDBACK LOOP! BAHAHAHA!!	game/my_finni_friend.rpy	2461	fin "[what]"
my_finni_friend7_a68863a4	eir	I-I fail to see what's so funny about that!	game/my_finni_friend.rpy	2465	eir "[what]"
my_finni_friend7_40ac8983	fin	Well, I guess I have a different opinion, because I happen to think it's hilarious!	game/my_finni_friend.rpy	2469	fin "[what]"
my_finni_friend7_3a309ad0	fin	And YOU'RE the one who said I need to stop chasing your approval on everything, so... I'm starting with my sense of humor!	game/my_finni_friend.rpy	2471	fin "[what]"
my_finni_friend7_ed074fdf	fin	And... well at least now we know something we can work on to make our friendship better, right?	game/my_finni_friend.rpy	2476	fin "[what]"
my_finni_friend7_64310113	fin	I'll try to curb my inferiority complex. You clearly think very highly of me, so that means I don't have to run myself ragged trying to earn your friendship.	game/my_finni_friend.rpy	2477	fin "[what]"
my_finni_friend7_4a795f41	fin	BUT, that means YOU'VE gotta stop worrying about me as much!	game/my_finni_friend.rpy	2479	fin "[what]"
my_finni_friend7_78801fd8	eir	B-But I care about you so much! It's not like I can just STOP worrying about you!	game/my_finni_friend.rpy	2483	eir "[what]"
my_finni_friend7_bedf97cd	eir	...But... I suppose if you're taking better care of yourself, I don't mind stepping back a little...	game/my_finni_friend.rpy	2485	eir "[what]"
my_finni_friend7_ca374c99	eir	You ARE my super-capable partner after all. ...I'm so glad we're friends, Finni.	game/my_finni_friend.rpy	2487	eir "[what]"
my_finni_friend7_26f89c6e	fin	Of course! You're my BESTIE, girl!!! Which means there's only one thing we still have to resolve.	game/my_finni_friend.rpy	2491	fin "[what]"
my_finni_friend7_4be51088	eir	Huh? What's that?	game/my_finni_friend.rpy	2495	eir "[what]"
my_finni_friend7_176cc1d3	fin	I've gotta figure out what to do for YOUR birthday celebration!	game/my_finni_friend.rpy	2499	fin "[what]"
my_finni_friend7_f88dd0dc	eir	...But from an ontological perspective, what would that even BE for me? My assembly? That process took weeks... Maybe my first bootup?	game/my_finni_friend.rpy	2503	eir "[what]"
my_finni_friend7_7b0ae62f	eir	...And even if so, those events happened in the middle of summer, so we have multiple months. Surely we can wait to figure the details out?	game/my_finni_friend.rpy	2504	eir "[what]"
my_finni_friend7_8c327a58	fin	NUH-UH! I've gotta make this perfect to show you how much I value YOUR friendship!!!	game/my_finni_friend.rpy	2508	fin "[what]"
my_finni_friend7_7816f8ab	fin	Which MEANS... I need to start planning, like, YESTERDAY!	game/my_finni_friend.rpy	2509	fin "[what]"
my_finni_friend7_e92b5233	fin	It'll be the summer, so... I guess that's beach weather?! Maybe we could make it a whole beach outing! With surfing, and snorkeling!	game/my_finni_friend.rpy	2510	fin "[what]"
my_finni_friend7_36ee7498	fin	And I could make a giant sand sculpture in the shape of your head!! Yeah, that'd work!	game/my_finni_friend.rpy	2512	fin "[what]"
my_finni_friend7_88c3379d	fin	And not just for your birthday, we've gotta have ourselves a totally awesome summer together!!!!	game/my_finni_friend.rpy	2513	fin "[what]"
my_finni_friend7_a073e787	fin	OH!!! AND ANOTHER THING—!!!	game/my_finni_friend.rpy	2515	fin "[what]"
my_finni_friend7_3f8194e3	eir	...Hahahaha.... what on earth have I unleashed? Oh dear...	game/my_finni_friend.rpy	2519	eir "[what]"
my_finni_friend7_5afc7b86	eud	H-Hurry, Midgardsormr, she's gaining on us!	game/my_finni_friend.rpy	2528	eud "[what]"
my_finni_friend7_1b5276ac	eud	At this rate, she'll overtake us before we can even reach the edge of the forest!	game/my_finni_friend.rpy	2534	eud "[what]"
my_finni_friend7_2fb423d9	mids	Hmmm... yes, the Flamewyrm's current persistence is indeed formidable.	game/my_finni_friend.rpy	2535	mids "[what]"
my_finni_friend7_f96a318a	brun	DAAAAAARLING!!! I'M COMING!!!!	game/my_finni_friend.rpy	2541	brun "[what]"
my_finni_friend7_b8f73d5a	eud	Mym, please LISTEN!!! Whoever left you that letter, it wasn't ME!!!	game/my_finni_friend.rpy	2545	eud "[what]"
my_finni_friend7_fafba549	brun	There's no need to be so coy, darling!!! After all, only YOUR words could inflame my heart so!!!	game/my_finni_friend.rpy	2549	brun "[what]"
my_finni_friend7_c728250a	brun	Ah... but to think you would be interested in kisses THAT much! I'm so embarrassed, I didn't realize you cared about things like that!	game/my_finni_friend.rpy	2551	brun "[what]"
my_finni_friend7_a115eea7	brun	But... if you're ready for THAT step of our relationship, then I am too!!! Come, darling, and I'll give you the passionate first kiss you've dreamed of!!!	game/my_finni_friend.rpy	2553	brun "[what]"
my_finni_friend7_b21122e9	mids	Hmmm... I may have to reevaluate my opinion of you, Euden. I know humans must act decisively and boldly, but toying with the heart of a woman is quite reckless, especially HER...	game/my_finni_friend.rpy	2559	mids "[what]"
my_finni_friend7_e6e4f15d	eud	I'm TELLING you, I have NO idea what she's talking about, Midgardsormr!!! I'm being framed!!!	game/my_finni_friend.rpy	2562	eud "[what]"
